primerid	contrast	nomP	coef	adjP	donorID	group_type	dir
CIB1	Time	0.0469355079679341	0.0742639472818645	0.98089237539816	PTID2	ASDC	increasing over time
JAML	Time	0.38730661239189	0.0737677030218788	0.999392671169884	PTID2	ASDC	increasing over time
ZC3H15	Time	0.232836746296215	0.073680698548722	0.999392671169884	PTID2	ASDC	increasing over time
H2AFZ	Time	0.49104637143544	0.073467603957919	0.999392671169884	PTID2	ASDC	increasing over time
DBNL	Time	0.0206231078209801	0.0731437703029353	0.946022384613833	PTID2	ASDC	increasing over time
SEPT9	Time	0.159348080876283	0.0731303927957203	0.999392671169884	PTID2	ASDC	increasing over time
PNRC1	Time	0.497208416577867	0.0730712804839877	0.999392671169884	PTID2	ASDC	increasing over time
GSTK1	Time	0.179459419802958	0.072631467756743	0.999392671169884	PTID2	ASDC	increasing over time
NDUFB6	Time	0.0713568804977779	0.0721150842268794	0.999392671169884	PTID2	ASDC	increasing over time
SRRM2	Time	0.141020274897582	0.071919756446585	0.999392671169884	PTID2	ASDC	increasing over time
CAPZA1	Time	0.405832365166084	0.0715913065546677	0.999392671169884	PTID2	ASDC	increasing over time
RAB11FIP1	Time	0.316994422361113	0.0715585927524678	0.999392671169884	PTID2	ASDC	increasing over time
CARD16	Time	0.248638288343276	0.0707105980520531	0.999392671169884	PTID2	ASDC	increasing over time
HLA-C	Time	0.244188651931846	0.0703725405723463	0.999392671169884	PTID2	ASDC	increasing over time
SELENOF	Time	0.0249267835667407	0.0702450583612986	0.946022384613833	PTID2	ASDC	increasing over time
MRPL20	Time	0.371514292154326	0.0701616310585696	0.999392671169884	PTID2	ASDC	increasing over time
CSTB	Time	0.607764927684908	0.0701345867344831	0.999392671169884	PTID2	ASDC	increasing over time
ANKRD12	Time	0.0426049312874149	0.0700269295096931	0.96033010031703	PTID2	ASDC	increasing over time
BST2	Time	0.131723466385879	0.0699336070402121	0.999392671169884	PTID2	ASDC	increasing over time
COMT	Time	0.247394210165383	0.0697119833179842	0.999392671169884	PTID2	ASDC	increasing over time
CLEC12A	Time	0.178863409602021	0.0691241723834768	0.999392671169884	PTID2	ASDC	increasing over time
LGALS1	Time	0.754972773759738	0.0691179555215222	0.999392671169884	PTID2	ASDC	increasing over time
EIF3M	Time	0.570952851013495	0.0687712550319826	0.999392671169884	PTID2	ASDC	increasing over time
FKBP3	Time	0.0830553131165863	0.0683840996907711	0.999392671169884	PTID2	ASDC	increasing over time
CCT7	Time	0.140936777318977	0.0683825702573255	0.999392671169884	PTID2	ASDC	increasing over time
HIST1H4C	Time	0.369235551599491	0.0681820539370784	0.999392671169884	PTID2	ASDC	increasing over time
REL	Time	0.167094118404613	0.0680366364858701	0.999392671169884	PTID2	ASDC	increasing over time
PRKCB	Time	0.263921774896896	0.0678496288378472	0.999392671169884	PTID2	ASDC	increasing over time
SNW1	Time	0.0371754567209539	0.0676647728144874	0.946022384613833	PTID2	ASDC	increasing over time
VPS28	Time	0.508766362284338	0.0676510960212987	0.999392671169884	PTID2	ASDC	increasing over time
CCDC186	Time	0.00372488682059639	0.067350859956323	0.810318289711514	PTID2	ASDC	increasing over time
SNX6	Time	0.295501032762822	0.0672570401730018	0.999392671169884	PTID2	ASDC	increasing over time
ASL	Time	0.405694261449625	0.0671709373692929	0.999392671169884	PTID2	ASDC	increasing over time
BAX	Time	0.0306276623855651	0.0670112522392698	0.946022384613833	PTID2	ASDC	increasing over time
NDUFB4	Time	0.468156494925996	0.0669113047465788	0.999392671169884	PTID2	ASDC	increasing over time
PKM	Time	0.361379453371474	0.0668717989319197	0.999392671169884	PTID2	ASDC	increasing over time
TTYH3	Time	0.245993378184022	0.0668440728988934	0.999392671169884	PTID2	ASDC	increasing over time
PNN	Time	0.00869108684535267	0.0668065165468677	0.872367842102274	PTID2	ASDC	increasing over time
APPL1	Time	0.0592824378329078	0.0667588255530741	0.999392671169884	PTID2	ASDC	increasing over time
SSNA1	Time	0.269588773782687	0.0666859787086723	0.999392671169884	PTID2	ASDC	increasing over time
AHI1	Time	0.145259123026845	0.0661651825151442	0.999392671169884	PTID2	ASDC	increasing over time
EIF3A	Time	0.198312802449785	0.0660319620555092	0.999392671169884	PTID2	ASDC	increasing over time
PRPF40A	Time	0.12280103429841	0.0657910344965263	0.999392671169884	PTID2	ASDC	increasing over time
HSD17B12	Time	0.0191795592005893	0.065732137912725	0.946022384613833	PTID2	ASDC	increasing over time
SMAD3	Time	0.140979702151364	0.0656745285046273	0.999392671169884	PTID2	ASDC	increasing over time
UQCRB	Time	0.29440447602902	0.0656386677454155	0.999392671169884	PTID2	ASDC	increasing over time
IRF8	Time	0.419880996135038	0.0655722133355021	0.999392671169884	PTID2	ASDC	increasing over time
PSMC5	Time	0.326319301685212	0.0655354796413204	0.999392671169884	PTID2	ASDC	increasing over time
PHPT1	Time	0.283612468829182	0.0655328867217593	0.999392671169884	PTID2	ASDC	increasing over time
EIF3E	Time	0.410235900185809	0.0652172245690519	0.999392671169884	PTID2	ASDC	increasing over time
BUD31	Time	0.101552650638437	0.0651061343282985	0.999392671169884	PTID2	ASDC	increasing over time
UQCRH	Time	0.707333254087408	0.065096683397122	0.999392671169884	PTID2	ASDC	increasing over time
HIGD2A	Time	0.228675074073659	0.0646514743715725	0.999392671169884	PTID2	ASDC	increasing over time
CCDC85B	Time	0.447812625594051	0.0646078028956694	0.999392671169884	PTID2	ASDC	increasing over time
PPP4C	Time	0.140298417221247	0.0645246479326231	0.999392671169884	PTID2	ASDC	increasing over time
GABARAPL2	Time	0.140307350128953	0.0643948226329513	0.999392671169884	PTID2	ASDC	increasing over time
ZFAS1	Time	0.397961935544979	0.0643304504074425	0.999392671169884	PTID2	ASDC	increasing over time
NBDY	Time	0.35092448370491	0.06412118344925	0.999392671169884	PTID2	ASDC	increasing over time
PDCD4	Time	0.0366750242936512	0.0640359952923354	0.946022384613833	PTID2	ASDC	increasing over time
