primerid	contrast	nomP	coef	adjP	donorID	group_type	dir
BTN3A2	Time	0.0202187937018931	0.0164404619551635	0.481112699257328	PTID2	B-intermediate	increasing over time
VCP	Time	0.000384646790097163	0.016429778574912	0.0620241800325691	PTID2	B-intermediate	increasing over time
DNAJC7	Time	0.0384781677284124	0.0163872744547444	0.538033211295223	PTID2	B-intermediate	increasing over time
LAMTOR2	Time	0.027676299856937	0.0163722324488703	0.510272801571202	PTID2	B-intermediate	increasing over time
ARHGAP30	Time	0.0699186860431687	0.0163210568336963	0.635075846953746	PTID2	B-intermediate	increasing over time
PJA2	Time	0.0956889877042071	0.0163005178817264	0.668285392512591	PTID2	B-intermediate	increasing over time
PCMT1	Time	0.00323935770593806	0.016280711090726	0.212595911378419	PTID2	B-intermediate	increasing over time
NDUFA12	Time	0.183670275446617	0.0162674404343463	0.766825729795334	PTID2	B-intermediate	increasing over time
PPP1CC	Time	0.197465484896463	0.016213209227658	0.784655330120808	PTID2	B-intermediate	increasing over time
BCL7C	Time	0.115393523461363	0.0161817631019539	0.705881480077366	PTID2	B-intermediate	increasing over time
PLAC8	Time	0.120392991901509	0.0161623821719517	0.712146869951097	PTID2	B-intermediate	increasing over time
IGLC2	Time	0.816401741044185	0.0160539969079365	0.967586546957588	PTID2	B-intermediate	increasing over time
NCF1	Time	0.204631654268429	0.0160317260134895	0.790174025531115	PTID2	B-intermediate	increasing over time
VPS35	Time	0.0939800631719023	0.0160274747187129	0.662746753980018	PTID2	B-intermediate	increasing over time
APPL1	Time	0.157380164736695	0.016025436520436	0.7480390543901	PTID2	B-intermediate	increasing over time
ATG12	Time	0.0944540618387553	0.0160077634011632	0.6643013574581	PTID2	B-intermediate	increasing over time
UBE2B	Time	0.103086328040704	0.0159442207771977	0.687508120540288	PTID2	B-intermediate	increasing over time
YTHDC1	Time	0.208962762602189	0.0158774472791677	0.790964672962414	PTID2	B-intermediate	increasing over time
ARID4B	Time	0.303338482532846	0.015866766122579	0.840220752502486	PTID2	B-intermediate	increasing over time
ATP5PO	Time	0.344798866205843	0.0158591174803122	0.864973234643389	PTID2	B-intermediate	increasing over time
TMEM156	Time	0.154850909669643	0.0158211795748889	0.7480390543901	PTID2	B-intermediate	increasing over time
NDUFAB1	Time	0.117663599653666	0.0158041384169663	0.70929361035669	PTID2	B-intermediate	increasing over time
ATP5MC1	Time	0.189108915145941	0.0157857356870452	0.774519348785696	PTID2	B-intermediate	increasing over time
ALOX5AP	Time	0.0515664627920852	0.0157851499523453	0.585949762476497	PTID2	B-intermediate	increasing over time
SYPL1	Time	0.133510494980303	0.0157628811565136	0.728604455619189	PTID2	B-intermediate	increasing over time
ELOB	Time	0.273382489670015	0.015758085247637	0.827516556211104	PTID2	B-intermediate	increasing over time
PRPF40A	Time	0.156110661240594	0.0157458929614659	0.7480390543901	PTID2	B-intermediate	increasing over time
SCAMP2	Time	0.000804305518315705	0.0156959323291588	0.105571585613761	PTID2	B-intermediate	increasing over time
AKAP13	Time	0.0386450061476766	0.0156709095909073	0.538515513749644	PTID2	B-intermediate	increasing over time
ATP5F1B	Time	0.16198962113978	0.0156582223152525	0.7480390543901	PTID2	B-intermediate	increasing over time
CHD1	Time	0.130263188799346	0.0156439384203598	0.725054699648784	PTID2	B-intermediate	increasing over time
MRPS6	Time	0.0603084413155414	0.0156385597649163	0.621847093065767	PTID2	B-intermediate	increasing over time
FIP1L1	Time	0.00442137981988682	0.0156105575917057	0.252787580622671	PTID2	B-intermediate	increasing over time
NDUFB8	Time	0.176637667895918	0.0155940065636383	0.756775072192769	PTID2	B-intermediate	increasing over time
M6PR	Time	0.118317636063879	0.0155924677912379	0.710603785925402	PTID2	B-intermediate	increasing over time
ORMDL1	Time	0.253269502622328	0.0155740193366132	0.811856610600762	PTID2	B-intermediate	increasing over time
S100A11	Time	0.0949342677769626	0.0155627858208996	0.665654798398887	PTID2	B-intermediate	increasing over time
PYURF	Time	0.0229249618463706	0.0155625043507719	0.48640050113663	PTID2	B-intermediate	increasing over time
PKIG	Time	0.00566833300301839	0.0155600402685791	0.291955025180783	PTID2	B-intermediate	increasing over time
MGMT	Time	0.0458821081838183	0.0155594913503452	0.56773487764433	PTID2	B-intermediate	increasing over time
PRDX2	Time	0.208904239290655	0.0155572493086542	0.790964672962414	PTID2	B-intermediate	increasing over time
PAIP2	Time	0.0493308927398116	0.0155043082886471	0.575150150596829	PTID2	B-intermediate	increasing over time
TSPO	Time	0.104194232659295	0.0155037376521904	0.687547081848855	PTID2	B-intermediate	increasing over time
HSPD1	Time	0.163867651736264	0.0155017486794277	0.7480390543901	PTID2	B-intermediate	increasing over time
ASH1L	Time	0.130613196078289	0.0153645566642878	0.725054699648784	PTID2	B-intermediate	increasing over time
LCP1	Time	0.224042925554926	0.015358866587057	0.80562301210203	PTID2	B-intermediate	increasing over time
MNDA	Time	0.191967216730318	0.0153465330353925	0.778002594497671	PTID2	B-intermediate	increasing over time
DCXR	Time	0.0526973089042143	0.0153395027066064	0.590703443336771	PTID2	B-intermediate	increasing over time
VASP	Time	0.18126003864949	0.0153252771719205	0.765884836204333	PTID2	B-intermediate	increasing over time
NDUFB1	Time	0.155093391326523	0.0153042905456364	0.7480390543901	PTID2	B-intermediate	increasing over time
ITM2C	Time	0.113733475210323	0.0152960383108449	0.702865299676545	PTID2	B-intermediate	increasing over time
HDAC9	Time	0.00348240011169201	0.0152882033865561	0.221404469601169	PTID2	B-intermediate	increasing over time
ZRANB2	Time	0.281973634952952	0.0152495081839965	0.827516556211104	PTID2	B-intermediate	increasing over time
CTSH	Time	0.342334601609886	0.0152285963355698	0.864118792773341	PTID2	B-intermediate	increasing over time
CIB1	Time	0.355292035521142	0.0152071612425897	0.866094018103464	PTID2	B-intermediate	increasing over time
EIF2S2	Time	0.216602015383886	0.0151558330995219	0.797072550928337	PTID2	B-intermediate	increasing over time
ITGA4	Time	0.238336364885636	0.0151188915936714	0.809671865551473	PTID2	B-intermediate	increasing over time
ATP6V1G1	Time	0.167602866669542	0.0150998006986813	0.7480390543901	PTID2	B-intermediate	increasing over time
HLA-A	Time	0.133487335285123	0.015086547264564	0.728604455619189	PTID2	B-intermediate	increasing over time
SEPT9	Time	0.0807146804526489	0.0150679203285971	0.657203080912523	PTID2	B-intermediate	increasing over time
KDELR1	Time	0.0341058743362803	0.0150631620117596	0.520126969565568	PTID2	B-intermediate	increasing over time
SDAD1	Time	0.0125582473675828	0.0150158518105755	0.429407634778944	PTID2	B-intermediate	increasing over time
RAB5C	Time	0.0610054594004269	0.0149941804243753	0.623457567064167	PTID2	B-intermediate	increasing over time
SCP2	Time	0.126593834796918	0.0149412793651831	0.721562777282098	PTID2	B-intermediate	increasing over time
GSPT1	Time	0.0699223345871905	0.0149011561580989	0.635075846953746	PTID2	B-intermediate	increasing over time
GOLGB1	Time	0.0204455302712594	0.0148721497998253	0.483679434149735	PTID2	B-intermediate	increasing over time
FKBP1A	Time	0.111551568661459	0.0148312125506222	0.699236516358796	PTID2	B-intermediate	increasing over time
AP1S2	Time	0.107365042651492	0.0147618513046181	0.694531167511942	PTID2	B-intermediate	increasing over time
ZNF33A	Time	0.0434715942586336	0.0146971361564153	0.561542593772636	PTID2	B-intermediate	increasing over time
TNFRSF1B	Time	0.0180571788222172	0.0146918492611227	0.479647290580957	PTID2	B-intermediate	increasing over time
ZNF217	Time	0.00613785826414173	0.014644489031304	0.295471694528887	PTID2	B-intermediate	increasing over time
UVRAG	Time	0.171325791140915	0.0145697448857987	0.751480804633234	PTID2	B-intermediate	increasing over time
SEC62	Time	0.0143544502073151	0.0145670565675975	0.452398058140737	PTID2	B-intermediate	increasing over time
CD72	Time	0.127006869711007	0.0145522963885673	0.721562777282098	PTID2	B-intermediate	increasing over time
PDCD10	Time	0.102481511394418	0.0144987406988507	0.686980675228809	PTID2	B-intermediate	increasing over time
DPY30	Time	0.0199447525063917	0.0144958039032139	0.481112699257328	PTID2	B-intermediate	increasing over time
SETX	Time	0.277851199659306	0.0144197488051386	0.827516556211104	PTID2	B-intermediate	increasing over time
PARK7	Time	0.407893571022469	0.0144093961522463	0.881431029363142	PTID2	B-intermediate	increasing over time
GAPDH	Time	0.476905412002662	0.0144027679130252	0.899228570048843	PTID2	B-intermediate	increasing over time
N4BP2L2	Time	0.465498285323105	0.0143687246860569	0.89773912865862	PTID2	B-intermediate	increasing over time
NUDC	Time	0.146674886531046	0.014354334047298	0.742277357189495	PTID2	B-intermediate	increasing over time
EVL	Time	0.251415123521048	0.0143458616850561	0.811600024017515	PTID2	B-intermediate	increasing over time
NDUFB3	Time	0.00415175942947902	0.0143131108155516	0.244833465486234	PTID2	B-intermediate	increasing over time
CHD4	Time	0.124986438041704	0.0142975191953184	0.719125597352524	PTID2	B-intermediate	increasing over time
LY86	Time	0.34903732095135	0.0142934393948589	0.865652981850046	PTID2	B-intermediate	increasing over time
PNISR	Time	0.408624707241379	0.014288536729671	0.881431029363142	PTID2	B-intermediate	increasing over time
CYC1	Time	0.0628135928527321	0.0142536989627828	0.631518849985396	PTID2	B-intermediate	increasing over time
ATP5MC3	Time	0.267305652669576	0.0141971164309271	0.821500529239052	PTID2	B-intermediate	increasing over time
NDUFA11	Time	0.278308042665248	0.0141895887961004	0.827516556211104	PTID2	B-intermediate	increasing over time
TPI1	Time	0.130458382461806	0.0141208756078978	0.725054699648784	PTID2	B-intermediate	increasing over time
EAPP	Time	0.144864694529456	0.0141127864261386	0.741825909124298	PTID2	B-intermediate	increasing over time
SUPT4H1	Time	0.042290034448313	0.0140923744486049	0.555582560448067	PTID2	B-intermediate	increasing over time
POLR2J3.1	Time	0.0162175315987878	0.0140662317709775	0.474180844194424	PTID2	B-intermediate	increasing over time
NHP2	Time	0.121477133067378	0.0140364513834471	0.712234084223574	PTID2	B-intermediate	increasing over time
PTPN22	Time	0.00156968848909478	0.0139637478005391	0.155782011271382	PTID2	B-intermediate	increasing over time
ATP5MD	Time	0.40757585821531	0.0139360703710372	0.881431029363142	PTID2	B-intermediate	increasing over time
OFD1	Time	0.230231314462463	0.0139017377645656	0.806196338726035	PTID2	B-intermediate	increasing over time
GCA	Time	0.0244846767382531	0.0139008309693798	0.489725292684315	PTID2	B-intermediate	increasing over time
ARHGAP45	Time	0.0768301861831876	0.0138843529227998	0.653963403787586	PTID2	B-intermediate	increasing over time
CHMP2B	Time	0.0229513138899565	0.0138636973466714	0.48640050113663	PTID2	B-intermediate	increasing over time
SRPRA	Time	0.0183092094023581	0.0138572493091859	0.479647290580957	PTID2	B-intermediate	increasing over time
KIAA0040	Time	0.366774700764067	0.0138097137563207	0.86860362137098	PTID2	B-intermediate	increasing over time
CALM3	Time	0.124986243063016	0.0137856790967483	0.719125597352524	PTID2	B-intermediate	increasing over time
CARS2	Time	0.0045351421443733	0.0137762358160692	0.252787580622671	PTID2	B-intermediate	increasing over time
ANAPC11	Time	0.118643543600818	0.0137722392389743	0.710987597808141	PTID2	B-intermediate	increasing over time
GRB2	Time	0.301910688315415	0.013690154061059	0.839451191539	PTID2	B-intermediate	increasing over time
DAD1	Time	0.367389774436374	0.0136650054484626	0.86860362137098	PTID2	B-intermediate	increasing over time
PCM1	Time	0.399061860208065	0.0136476206126855	0.881431029363142	PTID2	B-intermediate	increasing over time
HPS1	Time	0.0421047435022698	0.0136344219795349	0.555582560448067	PTID2	B-intermediate	increasing over time
CD53	Time	0.396351603189205	0.0136160105236143	0.881431029363142	PTID2	B-intermediate	increasing over time
TXN	Time	0.255744937016514	0.013610266840872	0.811856610600762	PTID2	B-intermediate	increasing over time
BTK	Time	0.183002302548228	0.0136038906597488	0.766825729795334	PTID2	B-intermediate	increasing over time
LITAF	Time	0.236263386037913	0.0136005270230388	0.80922198467026	PTID2	B-intermediate	increasing over time
PSMA5	Time	0.0937799998872002	0.0135883833993855	0.662484061703156	PTID2	B-intermediate	increasing over time
PPP1R18	Time	0.0409712843913126	0.0135858898854675	0.550035078387159	PTID2	B-intermediate	increasing over time
DDX46	Time	0.413408275170654	0.013558801418332	0.881431029363142	PTID2	B-intermediate	increasing over time
XRCC6	Time	0.245489435245946	0.0135228918311239	0.811263923963815	PTID2	B-intermediate	increasing over time
PPM1K	Time	0.401551519814529	0.0135132386696075	0.881431029363142	PTID2	B-intermediate	increasing over time
IGHM	Time	0.580912647636888	0.0135041221065229	0.921461433288857	PTID2	B-intermediate	increasing over time
BUB3	Time	0.227013955024537	0.0134826733308808	0.805984936479929	PTID2	B-intermediate	increasing over time
LYZ	Time	0.29055451653421	0.0134225693530547	0.830674645124113	PTID2	B-intermediate	increasing over time
EVI2B	Time	0.0211970807618993	0.0134206799664356	0.48640050113663	PTID2	B-intermediate	increasing over time
PPIG	Time	0.401658025206947	0.0134151311324519	0.881431029363142	PTID2	B-intermediate	increasing over time
BCAP31	Time	0.198067743844489	0.0133724791133226	0.784749415485129	PTID2	B-intermediate	increasing over time
PSMA2	Time	0.0855527983775271	0.0133568041008894	0.66127803519712	PTID2	B-intermediate	increasing over time
CALM1	Time	0.519684590834936	0.0133390656167944	0.910286956567953	PTID2	B-intermediate	increasing over time
PTGES3	Time	0.29845972517431	0.0133368430792631	0.836315269942828	PTID2	B-intermediate	increasing over time
NDUFAF8	Time	0.142249534618761	0.0133331944918905	0.741180576464059	PTID2	B-intermediate	increasing over time
SNRPF	Time	0.403123969729546	0.0133063000448538	0.881431029363142	PTID2	B-intermediate	increasing over time
SIVA1	Time	0.209721460403937	0.0133026937429492	0.791826061571695	PTID2	B-intermediate	increasing over time
RFC1	Time	0.109879659175502	0.0132933027345177	0.697504419945581	PTID2	B-intermediate	increasing over time
MRPL51	Time	0.0912238507514388	0.0132581177697646	0.66127803519712	PTID2	B-intermediate	increasing over time
UBE2J1	Time	0.259791263151205	0.0132565557599201	0.813412350463166	PTID2	B-intermediate	increasing over time
SNAP23	Time	0.238260069301428	0.013205147230935	0.809671865551473	PTID2	B-intermediate	increasing over time
