primerid	contrast	nomP	coef	adjP	donorID	group_type	dir
SFT2D1	Time	0.556122124558583	0.00467130189073439	0.848384356100481	PTID2	NK	increasing over time
SMARCAD1	Time	0.329424281835575	0.00466918411080176	0.723250252750251	PTID2	NK	increasing over time
CYC1	Time	0.230599172767016	0.00466596585341555	0.652870106918586	PTID2	NK	increasing over time
JPX	Time	0.00234552252123564	0.00465510989176735	0.0865851851471232	PTID2	NK	increasing over time
DAD1	Time	0.760499449071334	0.00465236293834104	0.928224042781336	PTID2	NK	increasing over time
NBR1	Time	0.439510316980594	0.00464516617678265	0.791596527250577	PTID2	NK	increasing over time
SERINC1	Time	0.376299720158734	0.00462301576540977	0.753505905084625	PTID2	NK	increasing over time
ATXN2L	Time	0.383751670948481	0.00461781649724241	0.75971925965018	PTID2	NK	increasing over time
BTBD7	Time	0.284119851993311	0.00461591399290381	0.68841107787783	PTID2	NK	increasing over time
SURF2	Time	0.475607932847564	0.00460092974616105	0.813310514620051	PTID2	NK	increasing over time
SRM	Time	0.529531903132963	0.00459786254635886	0.839502986069808	PTID2	NK	increasing over time
PPHLN1	Time	0.136789681952099	0.00458989531329168	0.542858038010713	PTID2	NK	increasing over time
EXOSC9	Time	0.0570049442101275	0.00458894380676381	0.386586389418074	PTID2	NK	increasing over time
ACIN1	Time	0.62221088385354	0.0045860511999502	0.873282348823135	PTID2	NK	increasing over time
RERE	Time	0.274593483248188	0.00458536795691103	0.685695149936286	PTID2	NK	increasing over time
NRDC	Time	0.724429064938352	0.00458279599071071	0.91500675632788	PTID2	NK	increasing over time
UTP23	Time	0.589300717937249	0.0045792610228261	0.861709158926927	PTID2	NK	increasing over time
MTCH2	Time	0.182312127927845	0.004578693827783	0.60252800165235	PTID2	NK	increasing over time
CHRAC1	Time	0.0740681403067661	0.00457851190439651	0.423071278295974	PTID2	NK	increasing over time
RNASET2	Time	0.603558898254609	0.00457829615744687	0.862297665162074	PTID2	NK	increasing over time
CLSTN1	Time	0.520161364070486	0.0045741879191282	0.837541322801828	PTID2	NK	increasing over time
ADCY7	Time	0.4713381638346	0.00457157054532481	0.808569151725028	PTID2	NK	increasing over time
TSSC4	Time	0.484234946823815	0.00456941939622746	0.819200755262251	PTID2	NK	increasing over time
CISD2	Time	0.362464532134973	0.00456605779235687	0.747594595454265	PTID2	NK	increasing over time
PLGRKT	Time	0.286064832780171	0.00456479173897362	0.690576235244504	PTID2	NK	increasing over time
CMPK1	Time	0.385652940097669	0.00456089509090568	0.760614896472873	PTID2	NK	increasing over time
IQSEC1	Time	0.521141272583506	0.0045567780989636	0.837541322801828	PTID2	NK	increasing over time
MRPL19	Time	0.372253504530156	0.00455656178397623	0.753505905084625	PTID2	NK	increasing over time
SH3BGRL	Time	0.458705644818764	0.00455096124319976	0.801659306911936	PTID2	NK	increasing over time
CAPZA1	Time	0.731821751658734	0.00454890832302912	0.917861221212897	PTID2	NK	increasing over time
AASDHPPT	Time	0.433428590407044	0.00454879651490547	0.786495532749434	PTID2	NK	increasing over time
WDR43	Time	0.531902508266828	0.004538308530671	0.839502986069808	PTID2	NK	increasing over time
UBE2V1	Time	0.0708542039308585	0.00453614084574161	0.416921052603683	PTID2	NK	increasing over time
SMIM20	Time	0.00567516958830925	0.00453362690153955	0.139666280497195	PTID2	NK	increasing over time
MAPKAPK5	Time	0.0856903562723933	0.004529381044829	0.444114389528311	PTID2	NK	increasing over time
SLC39A7	Time	0.253856033994902	0.0045288995696797	0.672654124938331	PTID2	NK	increasing over time
EIF4A3	Time	0.42230959329285	0.00452690020186067	0.782203947495849	PTID2	NK	increasing over time
CAMTA1	Time	0.43046395255355	0.00452501767686411	0.785168698629491	PTID2	NK	increasing over time
ARL2BP	Time	0.346712877617617	0.00452273992057756	0.734039001878158	PTID2	NK	increasing over time
CBL	Time	0.112991137824635	0.00452171527988465	0.500718371809509	PTID2	NK	increasing over time
SLC25A3	Time	0.515014114167679	0.00451090675135979	0.837289406961048	PTID2	NK	increasing over time
ACOT13	Time	0.350329704921467	0.00450601226903802	0.736614796000915	PTID2	NK	increasing over time
SP110	Time	0.466897044875673	0.00450572184286901	0.805186485940285	PTID2	NK	increasing over time
HSBP1	Time	0.30953003784183	0.00450274910896595	0.712354140843598	PTID2	NK	increasing over time
